T_celsius,time_months,OIT_avg_min,OIT_surface_min,CO_surface_mol_L
40,6.795918367346937,0.07219366419771171,0.021314924568205145,0.00878834283493491
40,6.979591836734693,0.05538090247000047,0.016078211011976592,0.009140572780104909
40,7.163265306122448,0.04242065881137434,0.012110505022580813,0.009501572900464156
40,7.346938775510204,0.03247523392763172,0.009119221436406722,0.009871634106448014
40,7.530612244897959,0.02479563862600063,0.006846346686103754,0.010251047713443597
40,7.7142857142857135,0.018880492518978963,0.005124134704263093,0.010640113847408773
40,7.8979591836734695,0.01437734113361807,0.0038369549216718092,0.011039141546352623
40,8.081632653061224,0.010941888366879291,0.002871937226469591,0.011448441095268895
40,8.26530612244898,0.008300121107646672,0.002141445054315945,0.011868325419211921
40,8.448979591836736,0.006277329200187761,0.0015912339384077684,0.01229911708567349
40,8.63265306122449,0.004747956106991753,0.0011828905459133007,0.012741148316205706
40,8.816326530612244,0.0035872768477490614,0.0008783281950480625,0.01319475146604113
40,9.0,0.0027029741381334243,0.0006501867587260629,0.013660265310186064
50,0.0,291.0699999999998,291.07,0.0
50,0.18367346938775508,246.44064420213036,227.30833867725562,0.00014856016596198003
50,0.36734693877551017,200.77130744571653,175.8882418084457,0.0003162111203185403
50,0.5510204081632653,159.27792201574232,134.98468835963578,0.0005026010430061967
50,0.7346938775510203,123.93999219658781,102.83749622041644,0.00070731630661265
50,0.9183673469387755,95.06016088903516,77.83482103815507,0.0009300608920773388
50,1.1020408163265305,72.11112090071492,58.562418281882266,0.0011707812609811072
50,1.2857142857142856,54.23176679835499,43.82066108997055,0.0014297336373864339
50,1.4693877551020407,40.49929217836798,32.619878214223675,0.0017075097825340038
50,1.6530612244897962,30.0626230008255,24.15987677170943,0.0020050316327479053
50,1.836734693877551,22.194777280555613,17.804583062125413,0.0023235337870248173
50,2.020408163265306,16.30214227624745,13.054729716641678,0.002664539811145337
50,2.204081632653061,11.913509100309096,9.522345554715066,0.0030298393741927344
50,2.387755102040816,8.661664448141195,6.908355152992095,0.0034214690039188786
50,2.571428571428571,6.263975218217707,4.983726173708302,0.0038416976196076614
50,2.7551020408163263,4.504796600583215,3.574047897887883,0.004293016942223406
50,2.9387755102040813,3.220668605695953,2.547177861113588,0.004778136449094067
50,3.122448979591837,2.28829508285976,1.8034389234855812,0.0052999818442837346
50,3.3061224489795924,1.615203673589271,1.2680736950312514,0.005861698003768845
50,3.4897959183673466,1.1322267253434704,0.8851851246172422,0.0064666526028042395
50,3.673469387755102,0.7879063860804456,0.6132235097771108,0.00711844357907729
50,3.8571428571428568,0.5440396774469135,0.4213857278307066,0.007820903417662815
50,4.040816326530612,0.3726148898067869,0.28713058506963396,0.008578117503756267
50,4.224489795918368,0.2530773099590142,0.19396020241250453,0.009394429638106716
50,4.408163265306122,0.1703531318701267,0.12981284782047028,0.010274447248780835
50,4.591836734693877,0.11359630632765896,0.08604162937956508,0.0112230630682706
50,4.775510204081632,0.07502769265492704,0.056469684717702494,0.012245467641948659
50,4.959183673469387,0.04906076825953006,0.036681563990268916,0.013347153783926254
50,5.142857142857142,0.03172818686308534,0.023558370883856348,0.014533922423918247
50,5.326530612244898,0.020309143955229342,0.014971811181461604,0.01581193628415742
50,5.5102040816326525,0.012843352384778102,0.009400045332358296,0.017187660874849207
50,5.693877551020408,0.008031516609261814,0.005833441656871843,0.0186679544425327
50,5.877551020408163,0.0049625592707082155,0.0035748845986591027,0.020260018256359848
50,6.061224489795918,0.0030267125859277655,0.0021618703346672212,0.021971438917669853
50,6.244897959183674,0.0018239730525098602,0.001291492859395477,0.023810203109846825
50,6.428571428571429,0.0010829535499060463,0.0007598715998323675,0.025784661242341522
50,6.612244897959185,0.0006350970289476368,0.000441509703251156,0.02790361884060634
50,6.795918367346937,0.00036674956910665816,0.0002525204506283853,0.03017624571418967
50,6.979591836734693,0.00020881185551181974,0.00014236229499908364,0.03261216893073989
50,7.163265306122448,0.0001171248344382935,7.904672457620205e-05,0.03522142050304075
50,7.346938775510204,6.463628587725328e-05,4.3168118614077664e-05,0.03801446019455572
50,7.530612244897959,3.518060845263965e-05,2.3229067226326943e-05,0.04100219637874496
50,7.7142857142857135,1.878485600999774e-05,1.22697319317181e-05,0.04419592632906835
50,7.8979591836734695,9.895377843376235e-06,6.392911964581755e-06,0.04760742557183471
50,8.081632653061224,5.115077089170667e-06,3.2671894152086463e-06,0.05124884592977677
50,8.26530612244898,2.5992688719861383e-06,1.640959517192214e-06,0.055132785435583136
50,8.448979591836736,1.3001103309342496e-06,8.110162556286342e-07,0.05927224130818313
50,8.63265306122449,6.352905785457735e-07,3.9142557374917e-07,0.06368058827292968
50,8.816326530612244,3.063019966218201e-07,1.8603443138538417e-07,0.06837162247680925
50,9.0,1.4463484447071764e-07,8.677727178272557e-08,0.0733594684384595
60,0.0,291.0699999999998,291.07,0.0
60,0.18367346938775508,231.75030355598585,220.2140540645958,0.00017708101416606117
60,0.36734693877551017,173.81313076137747,163.74769900966288,0.0003972340926515666
60,0.5510204081632653,127.16403707645689,119.58514960745435,0.0006702021485940467
60,0.7346938775510203,91.21149838275828,85.68768110577284,0.0010079208399488696
60,0.9183673469387755,64.12525030400226,60.16002638052256,0.0014251212911759866
60,1.1020408163265305,44.120036266819874,41.31271814677605,0.0019399862190951557
60,1.2857142857142856,29.644975091025277,27.68908102065325,0.0025748428776261076
60,1.4693877551020407,19.403367109379346,18.06695195663476,0.003356945520206328
60,1.6530612244897962,12.335606204224792,11.443652173391126,0.004319327972700804
60,1.836734693877551,7.592936192644316,7.01394457309206,0.0055017684335578075
60,2.020408163265306,4.509479953120296,4.145582191762178,0.0069518758695448985
60,2.204081632653061,2.574517386445077,2.3540989723929804,0.008726228299153264
60,2.387755102040816,1.4074234859603414,1.2793591280102323,0.010891640829329462
60,2.571428571428571,0.7337590048470218,0.6627379905282665,0.013526443388789909
60,2.7551020408163263,0.3632785752246751,0.32585314553527034,0.016721755685151135
60,2.9387755102040813,0.1700789776067702,0.15143492044076992,0.02058277108409532
60,3.122448979591837,0.0749645061535464,0.06622727940791148,0.025229827956741342
60,3.3061224489795924,0.030973021510418464,0.0271386560412926,0.030799386280219755
60,3.4897959183673466,0.011944932083124866,0.01037709507065191,0.03744465379018262
60,3.673469387755102,0.004282305236340488,0.0036874944560046133,0.04533586295901111
60,3.8571428571428568,0.001420138826830985,0.0012118197335581709,0.054660044558075105
60,4.040816326530612,0.0004345822087619293,0.0003674664805490584,0.06562031859888562
60,4.224489795918368,0.00012227803413730217,0.00010245050020818367,0.0784344030280739
60,4.408163265306122,3.14592068111038e-05,2.612010109138661e-05,0.09333251563033983
60,4.591836734693877,7.3741490815236475e-06,6.068062134071894e-06,0.11055457686554757
60,4.775510204081632,1.5776464851391513e-06,1.2870542966348192e-06,0.13034660810557655
60,4.959183673469387,3.049604808511833e-07,2.4660138116812945e-07,0.1529565487010098
60,5.142857142857142,5.256802168686421e-08,4.2106476288842853e-08,0.17862952383829336
60,5.326530612244898,8.546227384223345e-09,6.79457396791935e-09,0.2076027004161623
60,5.5102040816326525,1.1137920881523798e-09,8.652740940463771e-10,0.24010025716838077
60,5.693877551020408,1.1072892300740212e-10,8.424651856683202e-11,0.2763275268297263
60,5.877551020408163,0.0,0.0,0.316466412980868
60,6.061224489795918,0.0,0.0,0.36067080409190166
60,6.244897959183674,0.0,0.0,0.40906301714569765
60,6.428571428571429,0.0,0.0,0.4617300516330222
60,6.612244897959185,0.0,0.0,0.5187220941832331
60,6.795918367346937,0.0,0.0,0.5800515392675566
60,6.979591836734693,6.158430968388412e-16,6.395023709038546e-16,0.6456933287589123
60,7.163265306122448,4.971432047910027e-16,3.941880793885481e-16,0.7155856849239166
60,7.346938775510204,8.154947590843683e-17,6.256604406870329e-17,0.7896318367630807
60,7.530612244897959,1.7351844459740254e-17,1.3638055358876589e-17,0.8677033783957406
60,7.7142857142857135,0.0,0.0,0.9496435377155146
60,7.8979591836734695,0.0,0.0,1.035270896493679
60,8.081632653061224,0.0,0.0,1.1243831741111827
60,8.26530612244898,0.0,0.0,1.2167616004538833
60,8.448979591836736,4.758965126063684e-21,4.0066665182049095e-21,1.312175523100382
60,8.63265306122449,5.569480258421291e-22,3.5697422123215835e-22,1.4103854343811075
60,8.816326530612244,6.971349391293284e-22,6.40057896967691e-22,1.5111473372690483
60,9.0,1.811773508615552e-23,2.6344970272312873e-23,1.614215809812827
